Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Browns,9.0,,101248.051109829,Education,306.27168184024504,No,330.582476647779,Yes,Female,After_16:00,0.49017019430175396,0.22430323017761103,6.6094664554111695,5.06003180984408,9.03890243265778,3.8982887705788,6725.0,10.240334761329,395.85041460132203,4097.525595680429,46903.381075387595,No,109284.77386657901,19.8959899125759,215.088651713604,75.5365895340219,94118.6147790925,100.0,30-45,3.0,598.355051333569,10.0,Car,Hightech,418.06286105520303,0.0,Yes
Greens,5.0,130.575292040948,11670.374679191298,Social,43.525097346982605,No,268.12977777292303,Yes,Female,After_16:00,0.7005799312610179,0.11096303048543599,6.316946153528991,6.94929142715409,8.42981955735013,8.60742064891383,9937.0,20.4882584046572,514.07231856873,3709.44241486669,60895.1692767704,No,71893.5777285571,22.6731629590741,282.838191350971,69.7081339545548,1947.9591964113001,70.0,45_and_up,2.0,820.155837731156,10.0,Car,Public_Sector,,2.0,No
Yellows,8.0,1210.30025087165,223028.391822307,Financial,403.433416957218,Yes,552.825776070896,No,Female,After_16:00,0.0163545189425349,,0.754687103908509,8.11725286068395,7.93987478828058,8.43117552576587,5426.0,91.7910707183182,568.6874157451069,6665.63259219917,69977.693697662,Yes,305616.338688388,23.847167876817302,178.32349083828998,30.0333938794211,163171.955334734,60.0,Below_30,1.0,895.028691883081,9.0,Foot_or_bicycle,Services_or_Retail,655.8548802107911,2.0,No
Greys,8.0,710.933510261865,113549.64384133801,Military,236.977836753955,No,479.157230046083,Yes,Male,After_16:00,0.17524320608936303,,9.721978534944359,2.09906765958294,0.512920906767249,,5303.0,93.2884126901627,501.54751066531503,5794.66732179146,,Maybe,229591.651105435,22.3952564322295,138.04494096553998,58.427423145621994,56405.472949338095,30.0,Below_30,1.0,681.081673580896,9.0,Public_or_other,Services_or_Retail,363.546381955009,0.0,No
Blues,9.0,1437.25901435944,104015.55078727599,Social,,Yes,217.112329263005,Yes,Male,,0.7929166320245709,0.9861924115102741,0.14068328309804198,7.862269715406,2.06684638280421,8.700201150495559,8242.0,79.18141663540149,434.394202354421,3039.9116973389,42883.6649461001,Yes,47137.763518007596,20.8421256678493,422.515469915938,84.8682212177664,230012.805711171,70.0,Below_30,1.0,509.214257659961,12.0,Foot_or_bicycle,Public_Sector,193.096485229362,0.0,No
Blues,7.0,1570.25960090029,313.561294079695,Social,523.419866966762,Yes,0.5990626528885781,Yes,Female,After_16:00,0.10886312508955599,0.35464089829474704,3.6875976622104596,2.7281441143713905,4.87103231018409,6.80101894773543,7068.0,15.9806258277968,369.001756428167,743.99413938522,42394.3188433448,Yes,0.3588760620859,19.2094184302432,519.691073747858,9.35470929834992,274501.77700247,70.0,45_and_up,4.0,611.813536267864,10.0,Public_or_other,Industry_or_other,559.304098434449,0.0,Yes
Turquoises,10.0,1281.61583755328,221163.938318097,Social,427.205279184427,Yes,517.699450578697,No,Female,After_16:00,0.443223604932427,0.9449511598795649,3.6759565025567995,5.44702498009428,2.54097549244761,3.7977090128697504,8068.0,1.01622340735048,466.610889422576,6110.216284632121,57278.066151072,Yes,268012.721129485,21.601177963772603,40.766671157297296,22.5030109519139,182941.555842229,70.0,30-45,2.0,714.0741876561881,11.0,Car,Student_or_Unemployed,484.70888423599996,0.0,Yes
Greens,10.0,514.159946131232,55400.124553133,Education,171.386648710411,No,323.246442882151,Yes,Female,By_16:00,0.376608594087884,0.244729083729908,2.6575015229173,6.3103412091732,2.96569416532293,9.33420483255759,9565.0,4.5456345891579995,563.018953182657,4358.50233518682,66888.783922737,No,104488.262835963,23.7280204227545,282.342515178945,15.0811524828896,29554.770004896098,100.0,Below_30,3.0,894.521661698865,16.0,Public_or_other,Services_or_Retail,710.959919092518,5.0,No
Purples,4.0,378.295641034318,46800.763907712695,Financial,,No,371.144355084972,Yes,Female,After_16:00,,0.161704719299451,9.825521546881651,9.56231968477368,0.740957842208445,5.93445363920182,3727.0,99.5917040156201,392.451672015187,4496.3468948801,50216.479909023605,No,137748.13231144,19.8103930303058,173.499808417176,23.778256610967198,16036.9421054076,60.0,45_and_up,1.0,662.296855786602,12.0,Motorcycle_or_truck,Hightech,543.951830928872,1.0,No
Blues,7.0,1357.37500732362,142787.145357845,Healthcare,452.458335774539,Yes,315.580759747559,Yes,Male,By_16:00,0.460000168997794,0.971310231136158,6.12227447796613,3.25597622664645,2.7767695882357697,5.18129959004,4572.0,1.2667717877775402,540.698476532572,4237.2045505407295,60040.213239468,Yes,99591.2159228464,23.2529240426354,188.889077699208,58.3079530624673,205181.00394764,80.0,45_and_up,2.0,766.4358831400219,11.0,Foot_or_bicycle,Services_or_Retail,496.498356571903,1.0,Yes
Turquoises,2.0,1729.62977467556,270010.285635301,Environment,576.543258225185,Yes,468.326152085263,Yes,Female,,0.700155104044825,0.222757359268144,2.01299251522869,3.2146114902570804,3.53597612353042,1.54602797469124,4872.0,83.0874911043793,444.849365382986,5572.9602516186,53634.5778678232,Yes,219329.384726989,21.0914524246906,88.48333112188509,10.6321450090036,332988.67186313804,90.0,45_and_up,1.0,666.438001699623,14.0,Motorcycle_or_truck,Industry_or_other,438.481915292819,0.0,Yes
Purples,1.0,603.651570092675,91553.536847706,Financial,201.217190030892,No,454.99858552666603,Yes,Female,By_16:00,0.44231927325017795,0.339476434048265,4.12181719206274,7.2228842880576805,9.9186697602272,2.3804511479102097,6866.0,26.002961862832304,,5344.7420233474295,50308.0479947351,No,207023.71283126698,19.9343443343488,116.31281690670099,41.5309250820428,40699.5747539589,60.0,45_and_up,1.0,637.54938022273,12.0,Motorcycle_or_truck,Student_or_Unemployed,468.818492067434,1.0,No
Purples,7.0,523.959596082755,78238.2178413875,Environment,174.653198694252,No,447.96326907445604,Yes,Female,After_16:00,0.260286692762747,0.8555730017833408,9.58091559354216,1.09414132544771,2.7374026039615296,7.1339175850153,4780.0,68.3487074216828,417.156124382753,5313.94493951007,51332.2445695869,No,200671.09043987398,20.424400220881697,109.97921510424601,17.5944030517712,30688.393012827997,90.0,45_and_up,1.0,645.114644171509,13.0,Foot_or_bicycle,Services_or_Retail,,1.0,No
Whites,4.0,600.396503519523,103211.70179480301,Healthcare,200.132167839841,No,515.7177025004789,No,Male,By_16:00,0.235670417081565,0.48152317712083503,1.84508488979191,6.21159243164584,8.82245702436194,4.59657305385917,7565.0,0.792388990521431,442.07383362244695,6041.32469224968,55141.813813026,No,265964.748672372,21.025551921946,63.708415388087104,28.4334017662331,40263.016772114104,80.0,45_and_up,0.0,688.7579200911659,8.0,Motorcycle_or_truck,Public_Sector,478.639399161832,3.0,No
Browns,4.0,665.267717939573,67923.5046862607,Education,221.75590597985803,No,306.298514964603,Yes,Male,After_16:00,0.849541295086965,0.0736235280055553,5.70255153812468,8.74605495715514,9.64230394689366,5.3785922471433905,4727.0,0.956383114680648,371.310071278247,3805.60529220253,43608.143986828596,No,93818.7802695214,19.2694076525005,,36.8766318773851,49407.4377429274,100.0,Below_30,2.0,553.858122824503,10.0,Foot_or_bicycle,Industry_or_other,378.098414355242,,No
Purples,3.0,63.1055965605278,8658.50769909188,Healthcare,21.0351988535093,No,411.619959449415,Yes,Male,By_16:00,0.9664955406915401,0.343471898464486,9.11393218673766,6.78162843221799,2.68278635805473,3.70867682388052,6649.0,46.3361117057502,403.713213589631,4923.626021673421,50745.78692059481,No,169430.991017138,20.0926158971307,130.71602935602,59.473174856975696,473.514789660187,80.0,45_and_up,1.0,653.442812583963,12.0,Motorcycle_or_truck,Student_or_Unemployed,497.87784881670797,0.0,Yes
Purples,9.0,52.089611495005705,7360.184696413051,Social,17.3632038316686,No,423.89554184630896,Yes,Male,By_16:00,0.936631180811673,0.0413473525550216,0.545449175406247,9.87674148287624,9.62947834748775,2.7686536591500004,5730.0,13.6461056768894,459.889217896969,5158.7338542570205,54073.2198600231,No,179687.430397175,21.4450278129213,105.99411165910101,82.49768086243421,328.844051131739,70.0,45_and_up,1.0,675.330246310997,13.0,Public_or_other,Student_or_Unemployed,438.080792038188,0.0,Yes
Browns,10.0,137.40668160546002,13437.5044172658,Education,45.802227201820095,No,293.381026168348,Yes,Male,By_16:00,0.6299649286083879,0.7925412587355821,4.1182681568898305,1.77631939994171,8.28651923220605,2.3869857518002404,3429.0,58.8689218275249,385.14420945262606,3704.09868058873,44864.1581648673,No,86072.4265155929,19.6250913234213,259.017938587718,44.825721764937,2153.6462438489702,100.0,Below_30,3.0,,9.0,Foot_or_bicycle,Student_or_Unemployed,394.13669407805395,0.0,No
Browns,3.0,307.43706641550096,50737.5582185828,Healthcare,102.4790221385,No,495.101896561924,Yes,Male,After_16:00,0.8512469241395592,0.725291439099237,4.459026234690099,3.0034750583581604,9.097044391091911,0.251757146324962,4751.0,70.6553360214457,453.890370869219,5858.79970735768,55928.5748853159,No,245125.887979214,21.3047030223192,48.161469105709294,72.1879217540845,10614.4290006017,80.0,45_and_up,3.0,701.5031098347009,7.0,Car,Hightech,486.98317279242303,3.0,No
Greys,7.0,324.001457113987,50080.1103751914,Foreign_Affairs,108.000485704662,No,463.70264030237996,Yes,Female,By_16:00,0.235930505907163,0.349332992220297,9.86735519487411,6.989417630247769,6.809931506868451,5.43005959130824,8545.0,98.9566122181714,390.660461408277,5418.34732584036,48411.0477563549,Maybe,215020.138623399,19.7651324662466,150.428904276986,93.92929382156579,11782.1053981476,40.0,Below_30,0.0,599.6008957879541,7.0,Car,Industry_or_other,403.272432980534,1.0,No
Blues,4.0,1356.02331464444,347524.991710473,Environment,452.00777154814597,Yes,768.847381805374,No,Female,After_16:00,0.30401713214814696,0.151456610299647,6.350062801502651,3.7272948469035296,7.65738220885396,3.90317438635975,7214.0,71.39278333634141,191.48678870064,8071.44739545502,33235.3765792637,Yes,591126.296508978,13.837875151215998,501.154285342705,67.8723317105323,204773.033311469,90.0,30-45,0.0,354.571282631138,12.0,Motorcycle_or_truck,Services_or_Retail,210.69686924005,0.0,Yes
Purples,8.0,750.6322181775571,99004.1140289036,Healthcare,250.210739392519,,395.682912209418,Yes,Male,By_16:00,0.0235036611557007,0.194397604558617,5.14462428633124,0.6468420079909271,5.868067992851139,,8764.0,58.002075040712995,409.821593740372,4776.4723095749205,49350.1078735466,No,156564.967014526,20.2440508233992,155.68324540965298,77.0512957125902,62865.6248467436,80.0,30-45,1.0,622.2723096472059,10.0,Foot_or_bicycle,Industry_or_other,427.729168119859,0.0,No
Purples,6.0,244.69677541119998,37969.159597317404,Environment,81.56559180373341,No,465.50461729843596,Yes,Female,After_16:00,0.449895900208503,0.186909895390272,2.07711604423821,4.09353767056018,1.22850092127919,3.97426890442148,8424.0,79.0004221955314,483.41185972745905,5621.86989243928,58747.1820117199,No,216694.54872616302,21.986629112427803,47.8557503741617,41.8676223605871,6744.511358096999,90.0,30-45,2.0,745.983195037814,14.0,Foot_or_bicycle,Industry_or_other,528.724119106514,0.0,Yes
Blues,6.0,1657.1742317445,243819.944119362,Healthcare,552.391410581499,Yes,441.38981788781604,Yes,Female,By_16:00,,0.28789197164587704,3.9711729134432994,8.629208013881,5.42407836997882,0.108355560805649,6149.0,97.1954125445336,556.284978263879,5526.46813540592,62000.43994169559,Yes,194824.97133504,23.585694356195603,104.357418224466,31.6881833132356,305698.66189479997,80.0,30-45,2.0,762.0566530195861,14.0,Foot_or_bicycle,Industry_or_other,434.522381586625,0.0,No
Oranges,,112.202848859962,12218.788841771202,Other,37.400949619987294,No,326.697288863526,Yes,Male,After_16:00,0.16793635673820997,0.964967928361148,7.81686450121924,7.4440812505781695,0.4868155065923929,7.781836783979089,7979.0,86.0296703642234,439.641311322128,4146.25551127952,52049.58522018191,Maybe,106731.118550778,20.967625314329897,183.671645508177,0.18330074381083303,1446.23198209681,50.0,Below_30,3.0,674.530091766087,7.0,Motorcycle_or_truck,Student_or_Unemployed,492.366365379637,0.0,No
Blues,7.0,1364.78719289699,246496.650226109,Financial,454.929064298998,Yes,541.835353179593,No,Male,By_16:00,0.521069276612252,0.4945469701197,5.20316902315244,8.389832889661191,4.618136251810941,1.54246286256239,8316.0,1.98337915353477,596.314616630691,6610.98276505731,65055.888376264804,Yes,293585.549955254,24.419553980994202,179.928385408702,78.2420931151137,207425.38260826102,60.0,Below_30,3.0,767.81273467159,10.0,Motorcycle_or_truck,Public_Sector,353.892088772018,0.0,No
Blues,1.0,1606.7105493599302,148004.559396561,Financial,535.5701831199759,Yes,276.349513212923,Yes,Male,By_16:00,0.749935979722068,0.8802719602826979,0.33092505298554903,0.722404737025499,6.00525290472433,8.30347642302513,7863.0,,372.835499992993,3509.1661321152196,42483.166427809396,Yes,76369.0534530195,19.308948702427898,299.835286277138,0.7010591449216012,287380.991230284,60.0,45_and_up,2.0,536.195264439991,12.0,Public_or_other,Hightech,346.016726250009,0.0,Yes
Oranges,8.0,274.63876122247797,39815.9903962145,Military,91.54625374082609,No,434.927577800577,Yes,Male,After_16:00,0.0357291591353714,0.37650340003892796,1.85997111257166,7.61705614393577,2.61871734401211,5.032616483513269,3629.0,85.2192916674539,358.249810271032,5065.77539854784,45095.5395107893,Maybe,189161.997931477,18.927488218753,189.078371104126,,8482.26282772053,30.0,30-45,2.0,562.478149339138,5.0,Public_or_other,Student_or_Unemployed,393.12112463030195,0.0,Yes
Browns,2.0,168.528185290338,18447.7060839621,Social,56.176061763446,No,328.390875131907,Yes,Female,After_16:00,0.838483936619014,0.157694991677999,0.49354528542608,4.83848463743925,6.16347594652325,3.91236022347584,4202.0,85.3328980738297,398.372792613068,4080.6543365452003,46659.6062156196,No,107840.5668699,19.959278359025603,222.970420420321,78.7046068347991,3221.9259770139397,70.0,45_and_up,1.0,591.529773241728,6.0,Car,Industry_or_other,400.310344753553,0.0,No
Browns,5.0,692.386447480814,63477.9415909689,Education,230.795482493605,No,275.039792395971,Yes,Female,By_16:00,0.158035534434021,0.017398449126631,4.39621472498402,0.629018077161163,3.3408434339799,8.75280497828498,9867.0,95.2283276477829,336.77573347707,3423.94939091385,40003.6729160018,No,75646.8874012186,18.3514504461383,309.161437060259,7.001680880784991,53507.350221949404,100.0,Below_30,2.0,512.905134306018,9.0,Motorcycle_or_truck,Services_or_Retail,364.605989874116,3.0,
Purples,6.0,64.0138992675202,8002.54705718535,Healthcare,21.3379664225067,No,375.037944044399,Yes,Female,After_16:00,0.0422876249067485,0.24118656106293201,3.0466695595532696,8.05212175473571,4.39365391619503,1.05427200673148,3345.0,68.9690214814618,405.557563226564,4561.49456689712,47784.1050773457,No,140653.45947305,20.1384598027397,191.556099402531,58.2403861684725,486.646777470531,80.0,,1.0,597.372013709777,12.0,Public_or_other,Services_or_Retail,389.732824802858,1.0,Yes
Purples,9.0,277.779055383749,36323.5415662858,Social,92.5930184612497,No,392.292444613275,Yes,Male,After_16:00,0.208780338056386,0.443242250708863,5.26232235366479,1.4389870990998999,9.469221280887721,6.57382330158725,6249.0,85.4123543947935,314.822000558186,4552.568447249129,43148.2234129146,No,153893.36210066,17.7432240745076,214.411810605755,17.078067548573,8676.06008622657,70.0,30-45,3.0,568.079736481826,11.0,Public_or_other,Public_Sector,491.02138303626197,0.0,Yes
Oranges,1.0,350.512438701632,38849.3320638426,Other,116.837479567211,No,332.507447162916,Yes,Male,By_16:00,0.8791552013717591,0.18147576157935,4.42358430009335,9.0498043037951,1.9239733368158303,3.0188461067155,9635.0,60.97407178021971,436.177252493815,4197.428976616789,51824.6073371876,Maybe,110561.202418799,20.8848570139662,179.50050224350701,40.8093641279265,13777.8341111856,50.0,30-45,3.0,670.979848828395,10.0,Foot_or_bicycle,Industry_or_other,490.33915373534103,0.0,Yes
Turquoises,4.0,1202.54926001218,210147.373299559,Education,400.84975333739504,Yes,524.254715264045,No,Female,By_16:00,0.623483014991507,0.22615313436835996,0.8206016267649829,6.898765012156219,,2.37712203757837,6240.0,34.078938420862,472.099604522025,6186.7463616845,57969.766009697996,Yes,274843.006476585,21.7278531963474,38.0855805224691,54.6803474891931,161091.37450398802,100.0,Below_30,3.0,722.7383218668201,14.0,Car,Hightech,490.84641254118696,1.0,Yes
Blues,4.0,1359.2515816140499,43211.6167003375,Environment,453.08386053801695,Yes,95.3722267860647,Yes,Male,By_16:00,0.225562866544351,0.172676063841209,4.4817483634688,3.74967229319736,4.1286501288414,8.010726247448469,5007.0,14.9942418094724,563.645804584834,2081.01387703031,50532.0764847412,Yes,9095.86164213255,23.74122584419,528.48740265277,42.678514425642796,205748.06854057199,90.0,30-45,2.0,599.842017730857,12.0,Car,Industry_or_other,166.0471418518,0.0,Yes
Purples,1.0,313.116618205499,40277.7412730313,Financial,104.3722060685,No,385.904857147476,Yes,Female,After_16:00,0.83314970578067,0.441949635744095,5.94211906194687,6.765847117640081,3.2672615791671,7.422454983461651,3382.0,35.1822997210547,373.893004167319,4606.8345798094,47040.2444288922,No,148922.558770014,19.336313096537303,174.81762612541303,73.66010975092651,11007.929605673799,60.0,Below_30,3.0,,10.0,Foot_or_bicycle,Public_Sector,459.49658799998497,1.0,No
Purples,6.0,904.595689063532,131650.858357977,Financial,301.531896354511,No,436.60674028062004,Yes,Male,After_16:00,0.41147334477864206,0.712911396985874,2.47479136101902,9.654176421463491,3.8520274474285494,6.413479570765049,5192.0,83.2059206441045,422.672267163645,5211.41193713348,52183.417664739005,No,190625.445658468,20.558994799445898,102.83822286210501,11.5095049375668,91233.0164155019,,45_and_up,3.0,662.050968972666,8.0,Car,Student_or_Unemployed,475.970508994647,0.0,Yes
Oranges,4.0,486.882561537276,76501.0230421786,Other,162.294187179092,No,471.37253879437895,Yes,Female,By_16:00,0.7203778512775899,0.175511850509793,5.13582123909146,7.299483541864901,7.62628749012947,3.36339835310355,5276.0,48.19187778048221,346.779852288478,5407.285092520739,44347.705773110305,Maybe,222192.07032945802,18.6220259984911,200.70343950586997,17.2744962852448,26511.6973793012,50.0,45_and_up,1.0,546.02139116793,9.0,Public_or_other,Hightech,373.564540457725,,Yes
Greens,7.0,474.018383636336,42196.0568791563,Environment,158.00612787877898,No,267.0532937275,Yes,Female,After_16:00,0.539398648077622,0.359376074979082,6.55399337643757,4.541399362497031,6.87063124263659,2.9268991411663596,6152.0,65.7674677670002,486.932868373295,3644.39867402159,57656.6295189552,No,71317.4616907063,22.066555426103395,260.444640615025,79.4804666889831,25133.9425751237,90.0,Below_30,2.0,772.816520815762,11.0,Motorcycle_or_truck,Student_or_Unemployed,615.743219814093,0.0,Yes
Purples,4.0,147.64574488163402,21360.9653022148,Environment,49.21524829387779,No,434.03144437395895,Yes,Female,By_16:00,0.50295271538198,0.9186099511571229,5.542892087250951,3.81203160388395,2.56032371660694,9.996938218828289,4714.0,38.9926121803001,432.17037679395304,5204.6551973275,53008.28944604401,No,188383.294705345,20.788707915451397,96.5668503314262,68.7070590443909,2481.3559129219198,90.0,Below_30,4.0,672.707021555659,12.0,Motorcycle_or_truck,Hightech,480.70107600741204,0.0,No
Reds,10.0,296.21033355493097,46885.606308867995,Other,98.7367778516436,No,474.854530692867,Yes,Male,By_16:00,0.769723254954442,0.864063036860898,2.5339407403953396,3.9623112091794597,3.38038061279804,0.56793314171955,4191.0,88.220954593271,373.877420409226,5496.300147747121,49716.3840012887,,225486.82531954302,19.335910126219197,129.005467314631,74.127756850794,9857.688078376459,50.0,45_and_up,3.0,639.054769410892,11.0,Motorcycle_or_truck,Student_or_Unemployed,510.15927594660303,6.0,Yes
Purples,8.0,596.384171495189,99254.839364702,Financial,198.79472383173,No,499.283066731271,Yes,Male,By_16:00,0.8903575432486829,0.5357156046666199,8.704210284631701,7.028486540075389,5.583429776597769,8.55635163141415,4852.0,15.1901572477072,444.482313165905,5881.79529364452,55692.0369656372,No,249283.580724582,21.0827491842479,55.882231960707294,18.2460692711174,39728.1369471654,60.0,Below_30,3.0,703.128470651424,9.0,Public_or_other,Student_or_Unemployed,506.332164257964,0.0,No
Browns,2.0,243.213394495979,26725.9849683921,Education,81.07113149865971,No,329.660934470045,Yes,Male,After_16:00,0.81633208761923,0.8053150910418481,9.30732507025823,6.50521213654429,3.44316362636164,8.79381851293147,8751.0,76.5807195100933,401.323758894481,4099.25686248942,46974.787351193,No,108676.331715664,20.0330666372995,219.54069898264197,56.18822395335879,6663.599493971629,100.0,Below_30,1.0,595.562927618206,9.0,Car,Hightech,402.810902332338,0.0,No
Oranges,5.0,376.865551539711,44984.773108892805,Military,125.62185051323699,No,358.096723819179,Yes,Female,After_16:00,0.315669433446601,0.642576189013198,0.21443739300593698,2.8712469898164303,3.8683549617417206,8.28923251945525,3417.0,9.41264256834984,487.380635720962,4555.72850963372,57164.2782169906,Maybe,128233.26361003,22.076698931700896,,61.7895892355591,15916.4711768833,30.0,Below_30,0.0,737.195354408776,9.0,Foot_or_bicycle,Services_or_Retail,525.4862197559829,3.0,Yes
Browns,3.0,721.070845322218,117629.421177853,Financial,240.356948440739,No,489.394718733729,Yes,Female,By_16:00,0.295765361748636,0.260123130632564,9.24947809427977,9.135113079100849,3.60980911413208,0.8652395545504991,4308.0,39.9111790582538,458.244521587448,5810.43623051218,55812.6729499863,No,239507.19072446603,,51.9228373973739,84.2429779702798,58021.819612185,60.0,Below_30,3.0,696.8682587915781,5.0,Public_or_other,Services_or_Retail,,1.0,No
Greens,7.0,805.8484640899451,73123.0491796064,Healthcare,268.616154696648,No,272.221338519961,Yes,Female,After_16:00,0.0713057415559888,0.910133897559717,9.91412230301648,6.13942933967337,4.93565232027322,0.0072238314896822,3306.0,58.8599326321855,479.42687763508695,3681.0671404697796,57582.5566002369,No,74104.4571455991,21.895818724932102,265.481200695646,22.115168045274896,72433.2547187103,80.0,Below_30,1.0,776.111620127717,13.0,Motorcycle_or_truck,Public_Sector,634.810592808286,1.0,Yes
Purples,5.0,251.618448732054,,Environment,83.8728162440181,No,438.40173780453904,Yes,Female,After_16:00,0.41260710684582597,0.6948326332494621,1.1916592810303002,8.04850154090673,9.639113983139401,9.80968126095831,9219.0,9.27628190256655,448.318743678497,5280.65486540239,55284.9319584104,No,192196.08371004,21.1735387613525,82.9268588521694,41.2909765029326,7128.522120946841,90.0,Below_30,0.0,707.470584861829,12.0,Car,Public_Sector,520.287083541456,0.0,Yes
Oranges,5.0,484.849107161405,,Military,161.616369053802,No,348.968378554844,Yes,Female,After_16:00,0.519366734893993,0.48974993033334596,6.36892264941707,9.045701960567381,5.8972687833011195,,4958.0,1.94210794288665,368.48357406044,4226.65093366932,46157.7460834907,Maybe,121778.92923119699,19.1959259755928,202.92884755470402,15.3620896395296,26291.4671151884,30.0,30-45,5.0,600.153744145166,7.0,Car,Hightech,467.24337927057195,0.0,Yes
Yellows,9.0,-135.1011309823,-30037.4892051877,Education,-45.0337103274333,Yes,667.00009807741,No,Male,By_16:00,0.0341592587064952,0.245908319717273,9.553072792477911,6.1259400635026395,4.20043181627989,0.0443496461957693,3712.0,45.024900743737795,537.1250631962159,7744.25110716654,63864.2659238906,Yes,444889.130835275,23.1759587330539,190.83153083731602,54.5121028786525,1993.0013555277399,100.0,45_and_up,1.0,757.835592790366,16.0,Motorcycle_or_truck,Public_Sector,415.44605221206,0.0,Yes
Oranges,10.0,,88065.53424447,Other,223.020466168694,No,394.876469219899,Yes,Male,By_16:00,0.765197711531073,0.678103786194697,2.00104906689376,2.4845720105804503,9.81265901820734,9.649379742331801,6102.0,82.7011552406475,428.571464811768,4805.90762182253,49304.2584228746,Maybe,155927.425943574,20.701967655558,188.260672316936,18.258570693433303,49971.1487962704,50.0,45_and_up,1.0,605.759383974209,7.0,Car,Student_or_Unemployed,361.114837443255,0.0,No
Blues,10.0,1948.1010260266698,180055.569648928,Healthcare,649.367008675555,Yes,277.278591679871,Yes,Male,By_16:00,,0.28434139234013894,7.64142423868179,4.23955070320517,4.1957923816517,2.02120028901845,7463.0,71.7201289022341,16.5910629310352,2805.96804266078,7447.114789864109,Yes,76883.4174039724,4.07321285118213,689.8492195699561,54.3901958269998,422336.878964914,80.0,30-45,2.0,73.2270700846902,11.0,Public_or_other,Student_or_Unemployed,61.134508557543,3.0,Yes
Purples,8.0,641.605478882427,78803.30419049019,Social,213.868492960809,No,368.46616862321406,Yes,Female,After_16:00,0.40771153196692494,0.8250362847466021,5.86690154625103,3.01339645171538,8.484158327337349,5.165180063340809,6393.0,25.384530122391897,,4516.90048441228,50196.4891887539,No,135767.317419871,20.3990048553862,160.39150927068198,25.317614478990397,45963.6007742885,70.0,Below_30,0.0,642.723910716289,9.0,Motorcycle_or_truck,Student_or_Unemployed,462.73966934580903,0.0,No
Reds,6.0,336.073557626019,47401.416970174294,Other,112.024519208673,No,423.13430403461604,Yes,Female,After_16:00,0.6781947962008421,0.0657293384429067,0.696283001452684,8.75457698479295,7.388427676633,8.27556979842484,3247.0,29.6420742059126,409.147966488007,5049.6389733221795,50614.7067746679,Maybe,179042.63925085898,20.2274063213257,124.112687225786,94.44530233740808,12671.517423143001,50.0,30-45,4.0,642.928910830469,9.0,Public_or_other,Services_or_Retail,,1.0,Yes
Greens,4.0,203.294357289744,19717.0405774325,Healthcare,67.764785763248,No,290.96292942352903,Yes,Male,After_16:00,0.8435067657846959,0.139364673756063,7.68394004786387,9.98225591611117,6.381437059026211,2.71874188445508,6923.0,57.5123195303604,507.595171618219,3924.81963747173,60626.0811077628,No,84659.4262987213,22.529872871772298,260.528197599326,77.9956828337163,4669.83097530215,80.0,Below_30,2.0,813.5862425749519,11.0,Public_or_other,Services_or_Retail,655.308590352403,0.0,Yes
Purples,4.0,687.2944780929421,87850.3151040329,Social,229.098159364314,No,383.461461880767,Yes,Male,After_16:00,0.32954070018604403,0.7626048882957549,0.821369828190655,5.40728956460953,5.65172273432836,7.46792452409863,7986.0,56.9603285053745,395.97396930371804,4626.56255741511,49317.9430186884,No,147042.692747735,19.8990946855307,157.079343835803,63.772139698267004,52725.0647834809,70.0,30-45,3.0,636.487514700944,13.0,Motorcycle_or_truck,Industry_or_other,483.52959227904296,0.0,No
Greens,1.0,268.353745968,26406.281643228598,Education,89.4512486560001,No,295.20305238866297,Yes,Female,By_16:00,0.00257021794095635,0.286753339227289,9.224622705951331,4.745800807140769,3.48820760846138,3.1033294438384504,8038.0,82.450064481236,526.9443019791111,4005.91912784486,,No,87144.842139584,22.955267412494003,260.187229911898,7.556526781991121,8100.97713477356,100.0,45_and_up,3.0,832.8739213201379,16.0,Car,Student_or_Unemployed,658.207488600144,1.0,No
Greens,1.0,643.89744432531,59381.0542672762,Education,214.63248144176998,No,276.663876168186,Yes,Male,After_16:00,0.6653125302400439,0.8999596820212901,1.90558008849621,7.75792828528211,4.5694049494341,3.7622165097855,5211.0,23.6355518689379,500.222670391982,3767.0841024658203,59234.0728458407,No,76542.90037640519,22.365658282107,258.920392915224,96.22381562367079,46291.7345712935,100.0,Below_30,1.0,793.366210961406,14.0,Foot_or_bicycle,Student_or_Unemployed,630.998839983608,0.0,Yes
